climate_region,urbanicity,urbanicity_short,catchment_type,catchment_code,catchment_label,population_2010,housing_units_2010,population_density_sqmi,housing_unit_density_sqmi,housing_unit_coverage_percentile,population_density_percentile,population_coverage_percentile,location_score,selection_rank,selected,station_distance_miles,selected_station_name,selected_station_number,selected_station_lat,selected_station_lon,centroid_lat,centroid_lon
Hot-Humid,suburban/small town,Suburban,CBSA,11484,Hot-Humid Suburban catchment 5 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,121,False,18.0,Hot-Humid Suburban Climate Station 5 (demo),731484,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11485,Hot-Humid Suburban catchment 6 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,114,False,29.5,Hot-Humid Suburban Climate Station 6 (demo),731485,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11486,Hot-Humid Suburban catchment 7 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,107,False,41.0,Hot-Humid Suburban Climate Station 7 (demo),731486,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11487,Hot-Humid Suburban catchment 8 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,100,False,52.5,Hot-Humid Suburban Climate Station 1 (demo),731487,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11488,Hot-Humid Suburban catchment 9 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,93,False,64.0,Hot-Humid Suburban Climate Station 2 (demo),731488,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11489,Hot-Humid Suburban catchment 10 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,86,False,75.5,Hot-Humid Suburban Climate Station 3 (demo),731489,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11490,Hot-Humid Suburban catchment 11 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,79,False,87.0,Hot-Humid Suburban Climate Station 4 (demo),731490,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11491,Hot-Humid Suburban catchment 12 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,72,False,98.5,Hot-Humid Suburban Climate Station 5 (demo),731491,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11492,Hot-Humid Suburban catchment 13 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,65,False,110.0,Hot-Humid Suburban Climate Station 6 (demo),731492,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11493,Hot-Humid Suburban catchment 14 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,58,False,18.0,Hot-Humid Suburban Climate Station 7 (demo),731493,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11494,Hot-Humid Suburban catchment 15 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,51,False,29.5,Hot-Humid Suburban Climate Station 1 (demo),731494,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11495,Hot-Humid Suburban catchment 16 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,44,False,41.0,Hot-Humid Suburban Climate Station 2 (demo),731495,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11496,Hot-Humid Suburban catchment 17 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,38,False,52.5,Hot-Humid Suburban Climate Station 3 (demo),731496,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11497,Hot-Humid Suburban catchment 18 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,32,False,64.0,Hot-Humid Suburban Climate Station 4 (demo),731497,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11498,Hot-Humid Suburban catchment 19 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,26,False,75.5,Hot-Humid Suburban Climate Station 5 (demo),731498,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11499,Hot-Humid Suburban catchment 20 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,20,False,87.0,Hot-Humid Suburban Climate Station 6 (demo),731499,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11500,Hot-Humid Suburban catchment 21 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,14,False,98.5,Hot-Humid Suburban Climate Station 7 (demo),731500,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11501,Hot-Humid Suburban catchment 22 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,8,False,110.0,Hot-Humid Suburban Climate Station 1 (demo),731501,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11502,Hot-Humid Suburban catchment 23 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,2,False,18.0,Hot-Humid Suburban Climate Station 2 (demo),731502,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11503,Hot-Humid Suburban catchment 24 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,143,False,29.5,Hot-Humid Suburban Climate Station 3 (demo),731503,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11504,Hot-Humid Suburban catchment 25 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,136,False,41.0,Hot-Humid Suburban Climate Station 4 (demo),731504,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11505,Hot-Humid Suburban catchment 26 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,129,False,52.5,Hot-Humid Suburban Climate Station 5 (demo),731505,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11506,Hot-Humid Suburban catchment 27 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,122,False,64.0,Hot-Humid Suburban Climate Station 6 (demo),731506,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11507,Hot-Humid Suburban catchment 28 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,115,False,75.5,Hot-Humid Suburban Climate Station 7 (demo),731507,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11508,Hot-Humid Suburban catchment 29 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,108,False,87.0,Hot-Humid Suburban Climate Station 1 (demo),731508,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11509,Hot-Humid Suburban catchment 30 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,101,False,98.5,Hot-Humid Suburban Climate Station 2 (demo),731509,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11510,Hot-Humid Suburban catchment 31 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,94,False,110.0,Hot-Humid Suburban Climate Station 3 (demo),731510,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11511,Hot-Humid Suburban catchment 32 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,87,False,18.0,Hot-Humid Suburban Climate Station 4 (demo),731511,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11512,Hot-Humid Suburban catchment 33 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,80,False,29.5,Hot-Humid Suburban Climate Station 5 (demo),731512,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11513,Hot-Humid Suburban catchment 34 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,73,False,41.0,Hot-Humid Suburban Climate Station 6 (demo),731513,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11514,Hot-Humid Suburban catchment 35 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,66,False,52.5,Hot-Humid Suburban Climate Station 7 (demo),731514,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11515,Hot-Humid Suburban catchment 36 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,59,False,64.0,Hot-Humid Suburban Climate Station 1 (demo),731515,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11516,Hot-Humid Suburban catchment 37 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,52,False,75.5,Hot-Humid Suburban Climate Station 2 (demo),731516,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11517,Hot-Humid Suburban catchment 38 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,45,False,87.0,Hot-Humid Suburban Climate Station 3 (demo),731517,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11518,Hot-Humid Suburban catchment 39 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,39,False,98.5,Hot-Humid Suburban Climate Station 4 (demo),731518,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11519,Hot-Humid Suburban catchment 40 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,33,False,110.0,Hot-Humid Suburban Climate Station 5 (demo),731519,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11520,Hot-Humid Suburban catchment 41 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,27,False,18.0,Hot-Humid Suburban Climate Station 6 (demo),731520,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11521,Hot-Humid Suburban catchment 42 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,21,False,29.5,Hot-Humid Suburban Climate Station 7 (demo),731521,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11522,Hot-Humid Suburban catchment 43 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,15,False,41.0,Hot-Humid Suburban Climate Station 1 (demo),731522,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11523,Hot-Humid Suburban catchment 44 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,9,False,52.5,Hot-Humid Suburban Climate Station 2 (demo),731523,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11524,Hot-Humid Suburban catchment 45 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,3,False,64.0,Hot-Humid Suburban Climate Station 3 (demo),731524,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11525,Hot-Humid Suburban catchment 46 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,144,False,75.5,Hot-Humid Suburban Climate Station 4 (demo),731525,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11526,Hot-Humid Suburban catchment 47 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,137,False,87.0,Hot-Humid Suburban Climate Station 5 (demo),731526,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11527,Hot-Humid Suburban catchment 48 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,130,False,98.5,Hot-Humid Suburban Climate Station 6 (demo),731527,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11528,Hot-Humid Suburban catchment 49 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,123,False,110.0,Hot-Humid Suburban Climate Station 7 (demo),731528,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11529,Hot-Humid Suburban catchment 50 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,116,False,18.0,Hot-Humid Suburban Climate Station 1 (demo),731529,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11530,Hot-Humid Suburban catchment 51 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,109,False,29.5,Hot-Humid Suburban Climate Station 2 (demo),731530,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11531,Hot-Humid Suburban catchment 52 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,102,False,41.0,Hot-Humid Suburban Climate Station 3 (demo),731531,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11532,Hot-Humid Suburban catchment 53 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,95,False,52.5,Hot-Humid Suburban Climate Station 4 (demo),731532,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11533,Hot-Humid Suburban catchment 54 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,88,False,64.0,Hot-Humid Suburban Climate Station 5 (demo),731533,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11534,Hot-Humid Suburban catchment 55 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,81,False,75.5,Hot-Humid Suburban Climate Station 6 (demo),731534,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11535,Hot-Humid Suburban catchment 56 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,74,False,87.0,Hot-Humid Suburban Climate Station 7 (demo),731535,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11536,Hot-Humid Suburban catchment 57 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,67,False,98.5,Hot-Humid Suburban Climate Station 1 (demo),731536,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11537,Hot-Humid Suburban catchment 58 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,60,False,110.0,Hot-Humid Suburban Climate Station 2 (demo),731537,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11538,Hot-Humid Suburban catchment 59 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,53,False,18.0,Hot-Humid Suburban Climate Station 3 (demo),731538,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11539,Hot-Humid Suburban catchment 60 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,46,False,29.5,Hot-Humid Suburban Climate Station 4 (demo),731539,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11540,Hot-Humid Suburban catchment 61 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,40,False,41.0,Hot-Humid Suburban Climate Station 5 (demo),731540,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11541,Hot-Humid Suburban catchment 62 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,34,False,52.5,Hot-Humid Suburban Climate Station 6 (demo),731541,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11542,Hot-Humid Suburban catchment 63 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,28,False,64.0,Hot-Humid Suburban Climate Station 7 (demo),731542,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11543,Hot-Humid Suburban catchment 64 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,22,False,75.5,Hot-Humid Suburban Climate Station 1 (demo),731543,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11544,Hot-Humid Suburban catchment 65 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,16,False,87.0,Hot-Humid Suburban Climate Station 2 (demo),731544,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11545,Hot-Humid Suburban catchment 66 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,10,False,98.5,Hot-Humid Suburban Climate Station 3 (demo),731545,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11546,Hot-Humid Suburban catchment 67 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,4,False,110.0,Hot-Humid Suburban Climate Station 4 (demo),731546,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11547,Hot-Humid Suburban catchment 68 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,145,False,18.0,Hot-Humid Suburban Climate Station 5 (demo),731547,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11548,Hot-Humid Suburban catchment 69 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,138,False,29.5,Hot-Humid Suburban Climate Station 6 (demo),731548,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11549,Hot-Humid Suburban catchment 70 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,131,False,41.0,Hot-Humid Suburban Climate Station 7 (demo),731549,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11550,Hot-Humid Suburban catchment 71 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,124,False,52.5,Hot-Humid Suburban Climate Station 1 (demo),731550,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11551,Hot-Humid Suburban catchment 72 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,117,False,64.0,Hot-Humid Suburban Climate Station 2 (demo),731551,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11552,Hot-Humid Suburban catchment 73 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,110,False,75.5,Hot-Humid Suburban Climate Station 3 (demo),731552,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11553,Hot-Humid Suburban catchment 74 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,103,False,87.0,Hot-Humid Suburban Climate Station 4 (demo),731553,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11554,Hot-Humid Suburban catchment 75 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,96,False,98.5,Hot-Humid Suburban Climate Station 5 (demo),731554,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11555,Hot-Humid Suburban catchment 76 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,89,False,110.0,Hot-Humid Suburban Climate Station 6 (demo),731555,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11556,Hot-Humid Suburban catchment 77 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,82,False,18.0,Hot-Humid Suburban Climate Station 7 (demo),731556,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11557,Hot-Humid Suburban catchment 78 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,75,False,29.5,Hot-Humid Suburban Climate Station 1 (demo),731557,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11558,Hot-Humid Suburban catchment 79 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,68,False,41.0,Hot-Humid Suburban Climate Station 2 (demo),731558,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11559,Hot-Humid Suburban catchment 80 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,61,False,52.5,Hot-Humid Suburban Climate Station 3 (demo),731559,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11560,Hot-Humid Suburban catchment 81 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,54,False,64.0,Hot-Humid Suburban Climate Station 4 (demo),731560,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11561,Hot-Humid Suburban catchment 82 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,47,False,75.5,Hot-Humid Suburban Climate Station 5 (demo),731561,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11562,Hot-Humid Suburban catchment 83 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,41,False,87.0,Hot-Humid Suburban Climate Station 6 (demo),731562,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11563,Hot-Humid Suburban catchment 84 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,35,False,98.5,Hot-Humid Suburban Climate Station 7 (demo),731563,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11564,Hot-Humid Suburban catchment 85 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,29,False,110.0,Hot-Humid Suburban Climate Station 1 (demo),731564,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11565,Hot-Humid Suburban catchment 86 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,23,False,18.0,Hot-Humid Suburban Climate Station 2 (demo),731565,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11566,Hot-Humid Suburban catchment 87 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,17,False,29.5,Hot-Humid Suburban Climate Station 3 (demo),731566,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11567,Hot-Humid Suburban catchment 88 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,11,False,41.0,Hot-Humid Suburban Climate Station 4 (demo),731567,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11568,Hot-Humid Suburban catchment 89 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,5,False,52.5,Hot-Humid Suburban Climate Station 5 (demo),731568,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11569,Hot-Humid Suburban catchment 90 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,146,False,64.0,Hot-Humid Suburban Climate Station 6 (demo),731569,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11570,Hot-Humid Suburban catchment 91 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,139,False,75.5,Hot-Humid Suburban Climate Station 7 (demo),731570,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11571,Hot-Humid Suburban catchment 92 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,132,False,87.0,Hot-Humid Suburban Climate Station 1 (demo),731571,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11572,Hot-Humid Suburban catchment 93 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,125,False,98.5,Hot-Humid Suburban Climate Station 2 (demo),731572,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11573,Hot-Humid Suburban catchment 94 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,118,False,110.0,Hot-Humid Suburban Climate Station 3 (demo),731573,29.79,-89.53,29.61,-89.31
Hot-Humid,suburban/small town,Suburban,CBSA,11574,Hot-Humid Suburban catchment 95 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,111,False,18.0,Hot-Humid Suburban Climate Station 4 (demo),731574,29.82,-89.56,29.64,-89.34
Hot-Humid,suburban/small town,Suburban,CBSA,11575,Hot-Humid Suburban catchment 96 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,104,False,29.5,Hot-Humid Suburban Climate Station 5 (demo),731575,29.85,-89.59,29.67,-89.37
Hot-Humid,suburban/small town,Suburban,CBSA,11576,Hot-Humid Suburban catchment 97 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,97,False,41.0,Hot-Humid Suburban Climate Station 6 (demo),731576,29.88,-89.62,29.7,-89.4
Hot-Humid,suburban/small town,Suburban,CBSA,11577,Hot-Humid Suburban catchment 98 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,90,False,52.5,Hot-Humid Suburban Climate Station 7 (demo),731577,29.91,-89.65,29.73,-89.43
Hot-Humid,suburban/small town,Suburban,CBSA,11578,Hot-Humid Suburban catchment 99 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,83,False,64.0,Hot-Humid Suburban Climate Station 1 (demo),731578,29.94,-89.68,29.76,-89.46
Hot-Humid,suburban/small town,Suburban,CBSA,11579,Hot-Humid Suburban catchment 100 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,76,False,75.5,Hot-Humid Suburban Climate Station 2 (demo),731579,29.97,-89.71,29.79,-89.49
Hot-Humid,suburban/small town,Suburban,CBSA,11580,Hot-Humid Suburban catchment 101 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,69,False,87.0,Hot-Humid Suburban Climate Station 3 (demo),731580,30.0,-89.74,29.82,-89.52
Hot-Humid,suburban/small town,Suburban,CBSA,11581,Hot-Humid Suburban catchment 102 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,62,False,98.5,Hot-Humid Suburban Climate Station 4 (demo),731581,30.03,-89.77,29.85,-89.55
Hot-Humid,suburban/small town,Suburban,CBSA,11582,Hot-Humid Suburban catchment 103 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,55,False,110.0,Hot-Humid Suburban Climate Station 5 (demo),731582,30.06,-89.8,29.88,-89.58
Hot-Humid,suburban/small town,Suburban,CBSA,11583,Hot-Humid Suburban catchment 104 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,48,False,18.0,Hot-Humid Suburban Climate Station 6 (demo),731583,29.7,-89.44,29.52,-89.22
Hot-Humid,suburban/small town,Suburban,CBSA,11584,Hot-Humid Suburban catchment 105 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,42,False,29.5,Hot-Humid Suburban Climate Station 7 (demo),731584,29.73,-89.47,29.55,-89.25
Hot-Humid,suburban/small town,Suburban,CBSA,11585,Hot-Humid Suburban catchment 106 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,36,False,41.0,Hot-Humid Suburban Climate Station 1 (demo),731585,29.76,-89.5,29.58,-89.28
Hot-Humid,suburban/small town,Suburban,CBSA,11586,Hot-Humid Suburban catchment 107 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,30,False,52.5,Hot-Humid Suburban Climate Station 2 (demo),731586,29.79,-89.53,29.61,-89.31
