climate_region,urbanicity,urbanicity_short,catchment_type,catchment_code,catchment_label,population_2010,housing_units_2010,population_density_sqmi,housing_unit_density_sqmi,housing_unit_coverage_percentile,population_density_percentile,population_coverage_percentile,location_score,selection_rank,selected,station_distance_miles,selected_station_name,selected_station_number,selected_station_lat,selected_station_lon,centroid_lat,centroid_lon
Hot-Humid,rural,Rural,County,12017,Census Tract 4504.02; Citrus County; Florida,30041,17103,98.4,56.0,0.908719,0.942779,0.820163,0.902929,39,False,6.3,FL_CRYSTAL-RIVER,720655,28.867,-82.567,28.83311,-82.47007
Hot-Humid,rural,Rural,County,12127,Census Tract 827.04; Volusia County; Florida,43056,21234,64.9,32.0,0.959128,0.809264,0.934605,0.901771,40,False,9.1,FL_DELAND-MUNI-SIDNEY,720904,29.067,-81.283,29.03184,-81.13764
Hot-Humid,rural,Rural,County,01127,Census Tract 201; Walker County; Alabama,44525,21687,61.2,29.8,0.963215,0.794278,0.942779,0.9,41,False,6.2,AL_WALKER-CO-BEVILL-FLD,720505,33.902,-87.314,33.82263,-87.26262
Hot-Humid,rural,Rural,County,45003,Census Tract 201; Aiken County; South Carolina,51242,22843,57.5,25.6,0.972752,0.76158,0.96594,0.897479,42,False,8.1,SC_AIKEN-MUNI-AP,720601,33.65,-81.683,33.53397,-81.65936
Hot-Humid,rural,Rural,County,45041,Census Tract 4; Florence County; South Carolina,41901,18661,65.1,29.0,0.941417,0.810627,0.930518,0.893461,43,False,12.3,SC_FLORENCE-RGNL-AP,723106,34.188,-79.731,34.01381,-79.6865
Hot-Humid,rural,Rural,County,01089,Census Tract 101.01; Madison County; Alabama,35862,15365,91.0,39.0,0.878747,0.916894,0.882834,0.892916,44,False,6.9,AL_HUNTSVILLE,720307,34.861,-86.557,34.78092,-86.48438
Hot-Humid,rural,Rural,County,48467,Census Tract 9501; Van Zandt County; Texas,48210,20076,59.4,24.7,0.950954,0.780654,0.957766,0.892711,45,False,22.6,TX_WOOD-CO,722042,32.742,-95.496,32.55459,-95.81462
Hot-Humid,rural,Rural,County,45013,Census Tract 1; Beaufort County; South Carolina,31572,17379,85.7,47.2,0.912807,0.896458,0.839237,0.892371,46,False,5.8,NC_BEAUFORT-CO-AP,720612,32.412,-80.634,32.35859,-80.71155
Hot-Humid,rural,Rural,County,01117,Census Tract 301.02; Shelby County; Alabama,40881,16380,79.6,31.9,0.893733,0.870572,0.923706,0.891621,47,False,9.1,AL_BIRMINGHAM,722300,33.178,-86.782,33.24249,-86.64382
Hot-Humid,rural,Rural,County,22097,Census Tract 9601; St. Landry Parish; Louisiana,50319,22489,56.6,25.3,0.968665,0.750681,0.961853,0.891008,48,False,2.4,LA_ST-LANDRY-PARISH-AIR,720468,30.558,-92.099,30.53186,-92.07206
Hot-Humid,rural,Rural,County,01103,Census Tract 51.01; Morgan County; Alabama,36621,16084,82.5,36.2,0.891008,0.884196,0.886921,0.887806,49,False,13.1,AL_HUNTSVILLE-INTL-JONES-FIEL,723230,34.644,-86.786,34.45896,-86.83571
Hot-Humid,rural,Rural,County,45075,Census Tract 101.01; Orangeburg County; South Carolina,51535,26485,49.5,25.4,0.989101,0.708447,0.967302,0.886512,50,False,5.2,SC_ORANGEBURG,723115,33.464,-80.853,33.44398,-80.76652
Hot-Humid,rural,Rural,County,12023,Census Tract 1102.02; Columbia County; Florida,44238,18411,60.2,25.1,0.93733,0.788828,0.940054,0.885899,51,False,38.1,FL_GAINESVILLE-RGNL-AP,747560,29.692,-82.276,30.13001,-82.66125
Hot-Humid,rural,Rural,County,28081,Census Tract 9501.01; Lee County; Mississippi,32595,14751,96.0,43.4,0.862398,0.934605,0.852861,0.885763,52,False,6.0,MS_TUPELO-C-D-LEMONS-AP,723320,34.262,-88.771,34.29527,-88.67406
Hot-Humid,rural,Rural,County,48251,Census Tract 1301; Johnson County; Texas,40194,14346,90.1,32.2,0.846049,0.911444,0.919619,0.883651,53,False,5.2,TX_CELBURNE,720320,32.354,-97.434,32.33219,-97.34947
Hot-Humid,rural,Rural,County,48453,Census Tract 22.19; Travis County; Texas,35885,13441,115.9,43.4,0.813351,0.97139,0.884196,0.882834,54,False,4.3,TX_AUSTIN-CAMP-MABRY,722544,30.321,-97.76,30.36117,-97.81499
Hot-Humid,rural,Rural,County,12105,Census Tract 116.06; Polk County; Florida,54700,24816,49.0,22.2,0.982289,0.701635,0.975477,0.882698,55,False,5.1,FL_BARTOW-MUNI-AP,722123,27.95,-81.783,27.93514,-81.70125
Hot-Humid,rural,Rural,County,48121,Census Tract 201.17; Denton County; Texas,34904,14047,102.9,41.4,0.831063,0.952316,0.874659,0.882221,56,False,4.8,TX_DENTON-MUNI,722589,33.209,-97.199,33.27732,-97.18627
Hot-Humid,rural,Rural,County,48291,Census Tract 7004; Liberty County; Texas,54222,20726,53.4,20.4,0.955041,0.72752,0.972752,0.878951,57,False,32.9,TX_HOUSTON-BUSH-INTERCONTNL,722430,29.984,-95.361,30.0968,-94.82736
Hot-Humid,rural,Rural,County,12121,Census Tract 9701; Suwannee County; Florida,41181,17816,60.8,26.3,0.919619,0.791553,0.926431,0.876158,58,False,40.5,FL_CROSS-CITY-AP,722120,29.633,-83.105,30.20923,-82.9827
Hot-Humid,rural,Rural,County,48361,Census Tract 203; Orange County; Texas,31829,13068,146.2,60.0,0.798365,0.989101,0.848774,0.875204,59,False,7.5,TX_ORANGE-CO-AP,723629,30.069,-93.804,30.15109,-93.88662
Hot-Humid,rural,Rural,County,48209,Census Tract 106.03; Hays County; Texas,34087,14682,85.3,36.8,0.861035,0.895095,0.86921,0.874591,60,False,17.5,TX_SAN-MARCOS-MUNI,722539,29.891,-97.864,30.05682,-98.08422
Hot-Humid,rural,Rural,County,12053,Census Tract 401.01; Hernando County; Florida,29627,14185,102.9,49.3,0.840599,0.952316,0.811989,0.873978,61,False,8.6,FL_HERNANDO-CO,722014,28.474,-82.454,28.55114,-82.34361
Hot-Humid,rural,Rural,County,48061,Census Tract 101.01; Cameron County; Texas,41302,14801,75.2,27.0,0.86376,0.854223,0.927793,0.873229,62,False,11.0,TX_HARLINGEN-RIO-GRANDE-VALLY,722505,26.23,-97.656,26.13108,-97.51758
Hot-Humid,rural,Rural,County,45031,Census Tract 101; Darlington County; South Carolina,35247,16769,70.7,33.6,0.901907,0.833787,0.877384,0.87316,63,False,9.0,SC_HARTSVILLE-RGNL-AP,720633,34.4,-80.117,34.3207,-79.99154
Hot-Humid,rural,Rural,County,48139,Census Tract 601.05; Ellis County; Texas,45998,15995,65.2,22.7,0.885559,0.811989,0.950954,0.872888,64,False,9.8,TX_MIDLOTHIAN-WAXAHATC,720299,32.456,-96.913,32.34431,-96.81043
Hot-Humid,rural,Rural,County,48471,Census Tract 7901.01; Walker County; Texas,46430,16865,59.9,21.8,0.905995,0.784741,0.952316,0.87282,65,False,2.4,TX_HUNTSVILLE,722447,30.744,-95.587,30.73347,-95.54933
Hot-Humid,rural,Rural,County,22079,Census Tract 101.01; Rapides Parish; Louisiana,55982,24545,45.2,19.8,0.980926,0.6703,0.980926,0.872207,66,False,8.6,LA_ALEXANDRIA-IAP,747540,31.335,-92.558,31.25235,-92.44887
Hot-Humid,rural,Rural,County,22073,Census Tract 51; Ouachita Parish; Louisiana,33129,15220,78.4,36.0,0.874659,0.86376,0.859673,0.867847,67,False,7.9,LA_MONROE-RGNL-AP,722486,32.516,-92.03,32.51694,-92.16587
Hot-Humid,rural,Rural,County,48005,Census Tract 1.02; Angelina County; Texas,41913,17818,57.5,24.5,0.920981,0.76158,0.93188,0.86737,68,False,4.8,TX_LUFKIN-ANGELINA-CO,722446,31.236,-94.755,31.28099,-94.69271
Hot-Humid,rural,Rural,County,48027,Census Tract 201.01; Bell County; Texas,45458,17537,57.4,22.1,0.915531,0.757493,0.948229,0.866757,69,False,9.0,TX_DRAUGHON-MILLER-CEN,722577,31.15,-97.417,31.0248,-97.45921
Hot-Humid,rural,Rural,County,13031,Census Tract 1101; Bulloch County; Georgia,38380,16505,63.4,27.3,0.89782,0.80109,0.901907,0.864782,70,False,5.2,GA_STATESBORO,747805,32.483,-81.737,32.40856,-81.72641
Hot-Humid,rural,Rural,County,28075,Census Tract 102.03; Lauderdale County; Mississippi,40173,16843,59.5,24.9,0.90327,0.782016,0.918256,0.863828,71,False,7.3,MS_MERIDIAN-KEY-FIELD,722340,32.335,-88.751,32.42298,-88.68181
Hot-Humid,rural,Rural,County,28067,Census Tract 9501.01; Jones County; Mississippi,38907,17076,59.8,26.3,0.907357,0.783379,0.905995,0.863692,72,False,1.9,MS_HESLER-NOBLE-FLD,720776,31.673,-89.172,31.6449,-89.17483
Hot-Humid,rural,Rural,County,48473,Census Tract 6802.01; Waller County; Texas,37928,14322,79.4,30.0,0.843324,0.867847,0.896458,0.862534,73,False,15.8,TX_HOUSTON-EXEC-AP,720617,29.8,-95.9,30.01877,-95.97504
Hot-Humid,rural,Rural,County,12039,Census Tract 201.01; Gadsden County; Florida,34853,15227,71.9,31.4,0.876022,0.837875,0.873297,0.862126,74,False,19.3,FL_TALLAHASSEE-RGNL-AP,722140,30.394,-84.351,30.58962,-84.58222
Hot-Humid,rural,Rural,County,48213,Census Tract 9502.01; Henderson County; Texas,40411,19375,52.6,25.2,0.946866,0.719346,0.920981,0.862057,75,False,6.0,TX_ATHENS-MUNI,721043,32.164,-95.828,32.2364,-95.88319
Hot-Humid,rural,Rural,County,13145,Census Tract 1201.98; Harris County; Georgia,35509,14506,76.6,31.3,0.855586,0.858311,0.880109,0.861444,76,False,12.6,GA_COLUMBUS-METRO-AP,722255,32.516,-84.942,32.69533,-84.89912
Hot-Humid,rural,Rural,County,28059,Census Tract 401.03; Jackson County; Mississippi,39441,15982,64.1,26.0,0.884196,0.803815,0.910082,0.86124,77,False,8.4,MS_PASCAGOULA,747688,30.463,-88.532,30.54796,-88.63269
Hot-Humid,rural,Rural,County,01077,Census Tract 112; Lauderdale County; Alabama,35060,16571,61.5,29.1,0.899183,0.797003,0.876022,0.858788,78,False,11.6,AL_MUSCLE-SHOALS-RGNL-AP,723235,34.744,-87.6,34.91077,-87.57163
Hot-Humid,rural,Rural,County,13185,Census Tract 102.01; Lowndes County; Georgia,32996,13524,88.0,36.1,0.817439,0.900545,0.858311,0.8547,79,False,2.6,GA_VALDOSTA-WB-AP,722166,30.776,-83.274,30.81235,-83.28764
Hot-Humid,rural,Rural,County,12063,Census Tract 2101; Jackson County; Florida,43826,18376,48.6,20.4,0.935967,0.700272,0.938692,0.854019,80,False,3.1,FL_MARIANNA-MUNI,747760,30.837,-85.184,30.79943,-85.21286
Hot-Humid,rural,Rural,County,01069,Census Tract 401; Houston County; Alabama,33487,14815,70.1,31.0,0.865123,0.831063,0.867847,0.853747,81,False,12.7,AL_DOTHAN-RGNL-AP,722268,31.318,-85.443,31.15125,-85.3538
Hot-Humid,rural,Rural,County,01003,Census Tract 101; Baldwin County; Alabama,50517,22374,42.7,18.9,0.96594,0.645777,0.963215,0.853338,82,False,18.4,AL_FAIRHOPE-SONNY-CALLAHAN-AP,720592,30.46,-87.877,30.67676,-87.69645
Hot-Humid,rural,Rural,County,13111,Census Tract 501; Fannin County; Georgia,25605,18128,66.1,46.8,0.929155,0.817439,0.743869,0.852997,83,False,19.3,GA_BLAIRSVILLE,720409,34.85,-83.983,34.89554,-84.31975
Hot-Humid,rural,Rural,County,22017,Census Tract 240.02; Caddo Parish; Louisiana,38150,17624,54.8,25.3,0.918256,0.737057,0.89782,0.850749,84,False,4.5,LA_SHREVEPORT-RGNL-AP,722480,32.447,-93.824,32.48351,-93.88756
Hot-Humid,rural,Rural,County,48499,Census Tract 9501; Wood County; Texas,34344,17598,55.4,28.4,0.916894,0.742507,0.871935,0.846867,85,False,6.6,TX_WOOD-CO,722042,32.742,-95.496,32.76449,-95.38521
Hot-Humid,rural,Rural,County,12071,Census Tract 19.08; Lee County; Florida,23690,14623,88.7,54.7,0.856948,0.905995,0.712534,0.845232,86,False,4.0,FL_SOUTHWEST-FLORIDA-I,722108,26.538,-81.757,26.59378,-81.77681
Hot-Humid,rural,Rural,County,48041,Census Tract 1.03; Brazos County; Texas,33320,14392,68.8,29.7,0.848774,0.828338,0.862398,0.844346,87,False,4.5,TX_EASTERWOOD-FLD-AP,747460,30.591,-96.363,30.62493,-96.29763
Hot-Humid,rural,Rural,County,13291,Census Tract 1.01; Union County; Georgia,25598,14952,79.5,46.4,0.86921,0.86921,0.742507,0.843869,88,False,2.4,GA_BLAIRSVILLE,720409,34.85,-83.983,34.87924,-84.00501
Hot-Humid,rural,Rural,County,01071,Census Tract 9501.01; Jackson County; Alabama,44639,21216,42.0,20.0,0.957766,0.637602,0.944142,0.842984,89,False,5.6,AL_SCOTTSBORO-MUNI-AP,720856,34.689,-86.006,34.75262,-85.94585
Hot-Humid,rural,Rural,County,15009,Census Tract 301; Maui County; Hawaii,43214,21333,42.0,20.7,0.96049,0.637602,0.935967,0.842575,90,False,2335.2,CA_HALF-MOON-BAY-AP,720646,37.513,-122.501,20.88132,-156.56362
Hot-Humid,rural,Rural,County,12089,Census Tract 503.06; Nassau County; Florida,37077,14071,68.8,26.1,0.832425,0.828338,0.889646,0.842439,91,False,10.9,FL_JACKSONVILLE-IAP,722060,30.495,-81.694,30.62199,-81.80275
Hot-Humid,rural,Rural,County,13285,Census Tract 9601.01; Troup County; Georgia,31331,12810,90.3,36.9,0.790191,0.912807,0.836512,0.842371,92,False,3.2,GA_LA-GRANGE,747807,33.017,-85.067,33.03501,-85.01552
Hot-Humid,rural,Rural,County,22117,Census Tract 9501.01; Washington Parish; Louisiana,35899,16849,54.8,25.7,0.904632,0.737057,0.885559,0.842166,93,False,10.4,LA_GEORGE-R-CARR-MEM-AIR,720467,30.817,-89.867,30.85352,-90.03731
Hot-Humid,rural,Rural,County,28035,Census Tract 101.01; Forrest County; Mississippi,33440,13485,76.8,31.0,0.816076,0.859673,0.865123,0.841144,94,False,0.8,MS_HATTIESBURG-BOBBY-CHAIN-AP,747590,31.27,-89.256,31.2796,-89.26208
Hot-Humid,rural,Rural,County,01021,Census Tract 601.03; Chilton County; Alabama,37492,16027,56.4,24.1,0.888283,0.747956,0.892371,0.839986,95,False,20.7,AL_BIRMINGHAM,722300,33.178,-86.782,32.88633,-86.70063
Hot-Humid,rural,Rural,County,45025,Census Tract 9501.01; Chesterfield County; South Carolina,37867,17820,48.5,22.8,0.922343,0.69891,0.895095,0.838692,96,False,13.8,SC_CHERAW-MUNI-LYNCH-BELLIN,720605,34.717,-79.95,34.67441,-80.18807
Hot-Humid,rural,Rural,County,45077,Census Tract 101; Pickens County; South Carolina,26883,13180,89.2,43.7,0.805177,0.910082,0.765668,0.833992,97,False,6.4,SC_PICKENS-CO-AP,720744,34.817,-82.7,34.90785,-82.71965
Hot-Humid,rural,Rural,County,48349,Census Tract 9701; Navarro County; Texas,43708,17833,43.4,17.7,0.923706,0.652589,0.93733,0.83154,98,False,6.3,TX_CORSICANA,722469,32.032,-96.399,32.06939,-96.49729
Hot-Humid,rural,Rural,County,01123,Census Tract 9619; Tallapoosa County; Alabama,31684,18563,46.3,27.1,0.940054,0.682561,0.843324,0.830585,99,False,10.5,AL_ALEXANDER-CITY,720265,32.915,-85.963,32.82041,-85.82238
Hot-Humid,rural,Rural,County,01125,Census Tract 101.02; Tuscaloosa County; Alabama,44707,18477,40.6,16.8,0.938692,0.621253,0.945504,0.828951,100,False,5.9,AL_TUSCALOOSA-MUNI-AP,722286,33.212,-87.616,33.24135,-87.51998
Hot-Humid,rural,Rural,County,12031,Census Tract 101.05; Duval County; Florida,29171,11401,110.4,43.1,0.73297,0.963215,0.802452,0.827452,101,False,6.1,FL_JACKSONVILLE-IAP,722060,30.495,-81.694,30.41321,-81.73159
Hot-Humid,rural,Rural,County,45073,Census Tract 301; Oconee County; South Carolina,27891,15842,59.4,33.7,0.882834,0.780654,0.779292,0.826363,102,False,10.9,SC_CLEMSON-OCONEE-CO-A,723118,34.672,-82.881,34.68148,-83.07213
Hot-Humid,rural,Rural,County,48491,Census Tract 201.22; Williamson County; Texas,38534,14869,53.6,20.7,0.867847,0.728883,0.90327,0.826294,103,False,1.0,TX_GEORGETOWN(AWOS),722547,30.679,-97.679,30.69131,-97.67023
Hot-Humid,rural,Rural,County,45057,Census Tract 101; Lancaster County; South Carolina,32356,12870,75.0,29.8,0.792916,0.852861,0.851499,0.825613,104,False,9.7,SC_LANCASTER-CO-MC-WHIR,720607,34.717,-80.85,34.66333,-80.69294
Hot-Humid,rural,Rural,County,45015,Census Tract 201.01; Berkeley County; South Carolina,39722,16708,45.0,18.9,0.900545,0.667575,0.915531,0.822003,105,False,5.2,SC_BERKELEY-CO-AP,720598,33.183,-80.033,33.24032,-79.97456
Hot-Humid,rural,Rural,County,48157,Census Tract 6733; Fort Bend County; Texas,35492,12306,75.0,26.0,0.769755,0.852861,0.878747,0.82064,106,False,12.0,TX_HOUSTON-SUGAR-LAND,722543,29.62,-95.657,29.49542,-95.79612
Hot-Humid,rural,Rural,County,28121,Census Tract 201.01; Rankin County; Mississippi,33477,14150,58.6,24.8,0.837875,0.771117,0.866485,0.820232,107,False,8.9,MS_JACKSON-IAP,722350,32.32,-90.078,32.2632,-89.94107
Hot-Humid,rural,Rural,County,48459,Census Tract 9501.01; Upshur County; Texas,33407,13984,59.3,24.8,0.8297,0.777929,0.86376,0.818392,108,False,2.0,TX_FOX-STEPHENS-FLD,722112,32.699,-94.949,32.7255,-94.93423
Hot-Humid,rural,Rural,County,48339,Census Tract 6922.02; Montgomery County; Texas,29025,12152,84.3,35.3,0.764305,0.892371,0.799728,0.816213,109,False,6.5,TX_MONTGOMERY-CO,722444,30.361,-95.418,30.34684,-95.52655
Hot-Humid,rural,Rural,County,48401,Census Tract 9501.01; Rusk County; Texas,39657,16466,43.6,18.1,0.895095,0.656676,0.912807,0.815191,110,False,6.3,TX_HENDERSON-RUSK-CO-AP,720577,32.15,-94.85,32.21906,-94.78019
Hot-Humid,rural,Rural,County,45067,Census Tract 9501; Marion County; South Carolina,28900,14418,59.1,29.5,0.850136,0.775204,0.79564,0.813011,111,False,1.9,SC_MARION-CO-AP,720608,34.181,-79.335,34.15306,-79.33715
Hot-Humid,rural,Rural,County,13311,Census Tract 9501.01; White County; Georgia,23712,11875,101.4,50.8,0.752044,0.946866,0.715259,0.812875,112,False,21.5,GA_BLAIRSVILLE,720409,34.85,-83.983,34.60759,-83.74552
Hot-Humid,rural,Rural,County,45019,Census Tract 21.03; Charleston County; South Carolina,28920,17485,46.6,28.2,0.914169,0.685286,0.798365,0.810899,113,False,5.9,SC_CHARLESTON-EXEC-AP,720606,32.701,-80.003,32.75816,-80.07749
Hot-Humid,rural,Rural,County,01079,Census Tract 9791; Lawrence County; Alabama,33182,15317,48.0,22.2,0.877384,0.696185,0.861035,0.810695,114,False,20.8,AL_PRYOR-FLD-RGNL-AP,722279,34.658,-86.943,34.53012,-87.27358
Hot-Humid,rural,Rural,County,45027,Census Tract 9601; Clarendon County; South Carolina,29956,16009,49.3,26.4,0.886921,0.70436,0.817439,0.809128,115,False,5.8,SC_SANTEE-COOPER-RGNL-AP,723107,33.587,-80.209,33.67016,-80.21935
Hot-Humid,rural,Rural,County,45021,Census Tract 9701.01; Cherokee County; South Carolina,27096,11939,86.5,38.1,0.756131,0.89782,0.771117,0.808719,116,False,12.3,NC_SHELBY-MUNI,720277,35.256,-81.601,35.07936,-81.62056
Hot-Humid,rural,Rural,County,48373,Census Tract 2101.03; Polk County; Texas,38844,19189,37.7,18.6,0.944142,0.579019,0.904632,0.808447,117,False,34.0,TX_LUFKIN-ANGELINA-CO,722446,31.236,-94.755,30.75626,-94.8816
Hot-Humid,rural,Rural,County,45085,Census Tract 1; Sumter County; South Carolina,29951,14118,57.6,27.1,0.836512,0.762943,0.816076,0.806676,118,False,5.8,SC_SUMTER-SHAW-AFB,747900,33.967,-80.467,33.89393,-80.41597
Hot-Humid,rural,Rural,County,12075,Census Tract 9701.01; Levy County; Florida,39656,19381,36.1,17.6,0.948229,0.559946,0.911444,0.804973,119,False,30.8,FL_CROSS-CITY-AP,722120,29.633,-83.105,29.37715,-82.68649
Hot-Humid,rural,Rural,County,48325,Census Tract 1.01; Medina County; Texas,47702,17867,36.3,13.6,0.925068,0.561308,0.956403,0.804019,120,False,12.1,TX_HONDO-MUNI-AP,722533,29.36,-99.174,29.33778,-98.97435
Hot-Humid,rural,Rural,County,12073,Census Tract 23.02; Leon County; Florida,29919,13154,62.4,27.5,0.802452,0.798365,0.814714,0.803474,121,False,9.7,FL_TALLAHASSEE-RGNL-AP,722140,30.394,-84.351,30.49306,-84.23637
Hot-Humid,rural,Rural,County,13275,Census Tract 9601; Thomas County; Georgia,30027,13668,58.2,26.5,0.821526,0.769755,0.818801,0.802861,122,False,4.4,GA_THOMASVILLE-RGNL-AP,720738,30.902,-83.881,30.86989,-83.94507
Hot-Humid,rural,Rural,County,13045,Census Tract 9103.01; Carroll County; Georgia,27264,11081,92.0,37.4,0.716621,0.925068,0.775204,0.801294,123,False,5.6,GA_WEST-GEORGIA-RGNL-AP,720674,33.633,-85.15,33.55172,-85.14568
Hot-Humid,rural,Rural,County,13103,Census Tract 301; Effingham County; Georgia,30787,11543,78.9,29.6,0.734332,0.866485,0.8297,0.799659,124,False,15.2,GA_SAVANNAH-IAP,722070,32.131,-81.202,32.32088,-81.3325
Hot-Humid,rural,Rural,County,12113,Census Tract 101; Santa Rosa County; Florida,39224,14112,46.8,16.8,0.83515,0.690736,0.907357,0.799046,125,False,1.9,FL_WHITING-FLD-SOUTH,720383,30.697,-87.021,30.69215,-87.05205
Hot-Humid,rural,Rural,County,48183,Census Tract 101; Gregg County; Texas,25137,10124,147.0,59.2,0.677112,0.990463,0.72752,0.796866,126,False,9.1,TX_LONGVIEW-GREGG-CO-AP,722470,32.391,-94.714,32.48002,-94.82977
Hot-Humid,rural,Rural,County,13077,Census Tract 1701.01; Coweta County; Georgia,25455,10273,112.9,45.6,0.682561,0.968665,0.73842,0.793869,127,False,1.4,GA_NEWNAN,722176,33.312,-84.77,33.32292,-84.78998
Hot-Humid,rural,Rural,County,13057,Census Tract 901.01; Cherokee County; Georgia,26737,9705,137.6,49.9,0.658038,0.985014,0.762943,0.793461,128,False,3.1,GA_CHEROKEE-COUNTY-AP,722109,34.317,-84.417,34.31421,-84.47084
Hot-Humid,rural,Rural,County,48203,Census Tract 201.03; Harrison County; Texas,34189,15072,43.2,19.0,0.870572,0.649864,0.870572,0.793324,129,False,4.4,TX_HARRISON-CO,720943,32.521,-94.308,32.54051,-94.37926
Hot-Humid,rural,Rural,County,22057,Census Tract 207.02; Lafourche Parish; Louisiana,38302,16503,38.9,16.8,0.896458,0.598093,0.900545,0.792848,130,False,7.1,LA_HOUMA-TERREBONNE-AP,722406,29.566,-90.66,29.65539,-90.60328
Hot-Humid,rural,Rural,County,48187,Census Tract 2105.06; Guadalupe County; Texas,31561,13276,55.9,23.5,0.807902,0.746594,0.837875,0.792439,131,False,11.3,TX_NEW-BRAUNFELS,722416,29.709,-98.046,29.56989,-97.94844
Hot-Humid,rural,Rural,County,28087,Census Tract 1.02; Lowndes County; Mississippi,29285,12283,65.6,27.5,0.768392,0.814714,0.80654,0.792234,132,False,10.2,MS_COLUMBUS-AFB,723306,33.65,-88.45,33.5195,-88.36564
Hot-Humid,rural,Rural,County,28049,Census Tract 105.01; Hinds County; Mississippi,32648,14342,46.7,20.5,0.844687,0.686649,0.854223,0.791281,133,False,3.5,MS_JOHN-B-WILLIAMS-AP,720787,32.304,-90.411,32.25695,-90.43219
Hot-Humid,rural,Rural,County,13123,Census Tract 801; Gilmer County; Georgia,23683,13796,60.0,34.9,0.825613,0.786104,0.711172,0.788897,134,False,22.4,GA_DALTON,722154,34.722,-84.869,34.67412,-84.47883
Hot-Humid,rural,Rural,County,13237,Census Tract 9601.01; Putnam County; Georgia,22524,13341,65.3,38.7,0.810627,0.813351,0.683924,0.78624,135,False,12.9,GA_BALDWIN-CO,720348,33.154,-83.241,33.31587,-83.35186
Hot-Humid,rural,Rural,County,15001,Census Tract 201; Hawaii County; Hawaii,90282,42638,23.4,11.0,0.998638,0.391008,1.0,0.78624,136,False,2331.7,CA_HALF-MOON-BAY-AP,720646,37.513,-122.501,19.69669,-155.50941
Hot-Humid,rural,Rural,County,48407,Census Tract 2001.03; San Jacinto County; Texas,27983,14487,49.2,25.4,0.852861,0.702997,0.782016,0.78624,137,False,20.5,TX_MONTGOMERY-CO,722444,30.361,-95.418,30.54069,-95.14454
Hot-Humid,rural,Rural,County,48015,Census Tract 7601; Austin County; Texas,30712,14086,47.5,21.8,0.833787,0.694823,0.828338,0.78406,138,False,19.5,TX_HOUSTON-EXEC-AP,720617,29.8,-95.9,29.8592,-96.21759
Hot-Humid,rural,Rural,County,13195,Census Tract 201; Madison County; Georgia,25675,10200,98.2,39.0,0.678474,0.941417,0.745232,0.783856,139,False,13.1,GA_ATHENS-BEN-EPPS-AP,723110,33.948,-83.327,34.11515,-83.2206
Hot-Humid,rural,Rural,County,13207,Census Tract 501.01; Monroe County; Georgia,28919,11354,73.0,28.7,0.730245,0.841962,0.797003,0.782698,140,False,20.7,GA_THOMASTON,747806,32.955,-84.264,33.0348,-83.91905
Hot-Humid,rural,Rural,County,22001,Census Tract 9602.01; Acadia Parish; Louisiana,31703,13157,51.8,21.5,0.803815,0.717984,0.844687,0.781949,141,False,24.6,LA_LAFAYETTE-RGNL-AP,722405,30.199,-91.99,30.29316,-92.38728
Hot-Humid,rural,Rural,County,28073,Census Tract 201.01; Lamar County; Mississippi,28620,11815,65.8,27.2,0.749319,0.816076,0.787466,0.780313,142,False,15.0,MS_HATTIESBURG-BOBBY-CHAIN-AP,747590,31.27,-89.256,31.23251,-89.50602
Hot-Humid,rural,Rural,County,45053,Census Tract 9501; Jasper County; South Carolina,30658,13868,46.8,21.2,0.828338,0.690736,0.826975,0.779905,143,False,16.4,SC_BEAUFORT-MCAS,722085,32.483,-80.717,32.4195,-80.98879
Hot-Humid,rural,Rural,County,13233,Census Tract 101; Polk County; Georgia,25835,9784,101.7,38.5,0.662125,0.949591,0.746594,0.779632,144,False,15.0,GA_PAULDING-CO-AP,720714,33.912,-84.941,34.0052,-85.17819
Hot-Humid,rural,Rural,County,01045,Census Tract 200; Dale County; Alabama,29131,12776,57.3,25.1,0.784741,0.756131,0.80109,0.777997,145,False,4.9,AL_HANCHEY-AHP-OZARK,722238,31.35,-85.667,31.39812,-85.60624
Hot-Humid,rural,Rural,County,22009,Census Tract 301; Avoyelles Parish; Louisiana,32306,15168,39.8,18.7,0.873297,0.613079,0.850136,0.777589,146,False,28.4,LA_ALEXANDRIA-ESLER-RGNL-AP,722487,31.396,-92.283,31.03053,-92.06177
Hot-Humid,rural,Rural,County,13071,Census Tract 9701.01; Colquitt County; Georgia,30477,12195,57.9,23.2,0.765668,0.764305,0.824251,0.776908,147,False,7.8,GA_MOULTRIE-MUNI,722147,31.083,-83.8,31.19088,-83.76091
Hot-Humid,rural,Rural,County,22045,Census Tract 301.01; Iberia Parish; Louisiana,28633,12883,55.9,25.1,0.794278,0.746594,0.790191,0.776771,148,False,10.5,LA_NEW-IBERIA-ACADIANA,722314,30.029,-91.885,29.94367,-91.73917
Hot-Humid,rural,Rural,County,48221,Census Tract 1602.04; Hood County; Texas,27114,11201,73.9,30.5,0.723433,0.846049,0.77248,0.776158,149,False,1.0,TX_GRANBURY,720286,32.444,-97.817,32.44,-97.8003
Hot-Humid,rural,Rural,County,48085,Census Tract 301.01; Collin County; Texas,25385,9509,97.3,36.4,0.655313,0.93733,0.737057,0.770368,150,False,8.8,TX_MCKINNEY-MUNI-AP,722541,33.183,-96.59,33.23116,-96.44928
